amazon ID,Title,platform,ebay,amazon_search,Minimum Price,amazon_individual_id
,MotoGP 2 ,PlayStation 2,MotoGP 2 PlayStation 2,,2.222551489,ebay_search_result
,Death Bringer,Amiga,Death Bringer Amiga,,14.24549669,ebay_search_result
,Death Knights of Krynn,Amiga,Death Knights of Krynn Amiga,,46.45485398,ebay_search_result
,Defender of the Crown,Amiga,Defender of the Crown Amiga,,6.667654467,ebay_search_result
,Desert Strike: Return to the Gulf,Amiga,Desert Strike: Return to the Gulf Amiga,,4.882557557,ebay_search_result
,Designasaurus,Amiga,Designasaurus Amiga,,0,ebay_search_result
,Destroyer,Amiga,Destroyer Amiga,,2.660006068,ebay_search_result
,Disney&apos;s Aladdin,Amiga,Disney&apos;s Aladdin Amiga,,0,ebay_search_result
,Double Dragon 3: The Rosetta Stone,Amiga,Double Dragon 3: The Rosetta Stone Amiga,,16.55977252,ebay_search_result
,Double Dragon,Amiga,Double Dragon Amiga,,3.210352151,ebay_search_result
,Double Dribble,Amiga,Double Dribble Amiga,,0,ebay_search_result
,MotoGP 3 ,PlayStation 2,MotoGP 3 PlayStation 2,,1.114803604,ebay_search_result
,The Duel: Test Drive II,Amiga,The Duel: Test Drive II Amiga,,16.69383118,ebay_search_result
,Electric Crayon Deluxe: Teenage Mutant Ninja Turtles: World Tour,Amiga,Electric Crayon Deluxe: Teenage Mutant Ninja Turtles: World Tour Amiga,,0,ebay_search_result
,Elite,Amiga,Elite Amiga,,1.270029422,ebay_search_result
,Enlightenment,Amiga,Enlightenment Amiga,,1.50286815,ebay_search_result
,ESWAT: Cyber Police,Amiga,ESWAT: Cyber Police Amiga,,0,ebay_search_result
,Famous Courses of the World: Vol. I,Amiga,Famous Courses of the World: Vol. I Amiga,,0,ebay_search_result
,Fast Break,Amiga,Fast Break Amiga,,5.489349392,ebay_search_result
,FIFA International Soccer,Amiga,FIFA International Soccer Amiga,,1.270029422,ebay_search_result
,Final Fight,Amiga,Final Fight Amiga,,3.78892111,ebay_search_result
,Galaxy Force II,Amiga,Galaxy Force II Amiga,,0,ebay_search_result
,MotoGP 4 ,PlayStation 2,MotoGP 4 PlayStation 2,,1.50286815,ebay_search_result
,The Game of Harmony,Amiga,The Game of Harmony Amiga,,129.9804557,ebay_search_result
,The Games: Summer Edition,Amiga,The Games: Summer Edition Amiga,,12.83435288,ebay_search_result
,Gauntlet II,Amiga,Gauntlet II Amiga,,11.99472232,ebay_search_result
,GBA Championship Basketball: Two-on-Two,Amiga,GBA Championship Basketball: Two-on-Two Amiga,,0,ebay_search_result
,Gear Works,Amiga,Gear Works Amiga,,5.447015078,ebay_search_result
,Gettysburg: The Turning Point,Amiga,Gettysburg: The Turning Point Amiga,,39.99887108,ebay_search_result
,Ghosts &apos;N Goblins,Amiga,Ghosts &apos;N Goblins Amiga,,0,ebay_search_result
,Gold of the Realm,Amiga,Gold of the Realm Amiga,,16.67266403,ebay_search_result
,Gold Rush!,Amiga,Gold Rush! Amiga,,50.01093636,ebay_search_result
,Gravity Force,Amiga,Gravity Force Amiga,,19.26211291,ebay_search_result
,MTX Mototrax ,PlayStation 2,MTX Mototrax PlayStation 2,,3.993536961,ebay_search_result
,The Guild of Thieves,Amiga,The Guild of Thieves Amiga,,31.99768572,ebay_search_result
,Hacker II: The Doomsday Papers,Amiga,Hacker II: The Doomsday Papers Amiga,,99.9724827,ebay_search_result
,HardBall!,Amiga,HardBall! Amiga,,0,ebay_search_result
,Helter Skelter,Amiga,Helter Skelter Amiga,,33.33827234,ebay_search_result
,Heroes of the Lance,Amiga,Heroes of the Lance Amiga,,3.838311143,ebay_search_result
,High Seas Trader,Amiga,High Seas Trader Amiga,,0,ebay_search_result
,The Hitchhiker&apos;s Guide to the Galaxy,Amiga,The Hitchhiker&apos;s Guide to the Galaxy Amiga,,0,ebay_search_result
,Hudson Hawk,Amiga,Hudson Hawk Amiga,,3.78892111,ebay_search_result
,Humans 3: Evolution - Lost in Time,Amiga,Humans 3: Evolution - Lost in Time Amiga,,0,ebay_search_result
,The Humans,Amiga,The Humans Amiga,,2.829343324,ebay_search_result
,The Mummy Returns ,PlayStation 2,The Mummy Returns PlayStation 2,,0.987800662,ebay_search_result
,Indiana Jones and the Last Crusade: The Action Game,Amiga,Indiana Jones and the Last Crusade: The Action Game Amiga,,0,ebay_search_result
,Inherit the Earth: Quest for the Orb,Amiga,Inherit the Earth: Quest for the Orb Amiga,,0,ebay_search_result
,Ishid?: The Way of Stones,Amiga,Ishid?: The Way of Stones Amiga,,8.502141411,ebay_search_result
,Ivan &apos;Ironman&apos; Stewart&apos;s Super Off Road,Amiga,Ivan &apos;Ironman&apos; Stewart&apos;s Super Off Road Amiga,,0,ebay_search_result
,Jack Nicklaus&apos; Greatest 18 Holes of Major Championship Golf,Amiga,Jack Nicklaus&apos; Greatest 18 Holes of Major Championship Golf Amiga,,0,ebay_search_result
,James Pond 2: Codename: RoboCod,Amiga,James Pond 2: Codename: RoboCod Amiga,,31.39089389,ebay_search_result
,Jet,Amiga,Jet Amiga,,2.998680581,ebay_search_result
,Jinxter,Amiga,Jinxter Amiga,,11.55021202,ebay_search_result
,Joe,,Joe ,,0.987800662,ebay_search_result
,Jungle Strike,Amiga,Jungle Strike Amiga,,3.838311143,ebay_search_result
,MVP 06: NCAA Baseball ,PlayStation 2,MVP 06: NCAA Baseball PlayStation 2,,0.987800662,ebay_search_result
,Jupiter Probe,Amiga,Jupiter Probe Amiga,,0,ebay_search_result
,King&apos;s Bounty,Amiga,King&apos;s Bounty Amiga,,0,ebay_search_result
,Klax,Amiga,Klax Amiga,,5.129507722,ebay_search_result
,Krusty&apos;s Super Fun House,Amiga,Krusty&apos;s Super Fun House Amiga,,0,ebay_search_result
,Lamborghini: American Challenge,Amiga,Lamborghini: American Challenge Amiga,,3.838311143,ebay_search_result
,Lancelot,Amiga,Lancelot Amiga,,159.5368626,ebay_search_result
,Land of the Unicorn,Amiga,Land of the Unicorn Amiga,,0,ebay_search_result
,Landing at Io,Amiga,Landing at Io Amiga,,0,ebay_search_result
,Laser Chess,Amiga,Laser Chess Amiga,,0,ebay_search_result
,The Last Ninja,Amiga,The Last Ninja Amiga,,98.935292,ebay_search_result
,MVP Baseball 2003 ,PlayStation 2,MVP Baseball 2003 PlayStation 2,,0.987800662,ebay_search_result
,Leather Goddesses of Phobos,Amiga,Leather Goddesses of Phobos Amiga,,25.68281721,ebay_search_result
,Legend of Lothian,Amiga,Legend of Lothian Amiga,,0,ebay_search_result
,Lemmings,Amiga,Lemmings Amiga,,2.829343324,ebay_search_result
,Log!cal,Amiga,Log!cal Amiga,,0,ebay_search_result
,Loopz,Amiga,Loopz Amiga,,2.554170283,ebay_search_result
,The Lost Vikings,Amiga,The Lost Vikings Amiga,,8.339859873,ebay_search_result
,The Lurking Horror,Amiga,The Lurking Horror Amiga,,321.2609981,ebay_search_result
,Magic Boy,Amiga,Magic Boy Amiga,,5.129507722,ebay_search_result
,Malta Storm,Amiga,Malta Storm Amiga,,0,ebay_search_result
,Manhunter 2: San Francisco,Amiga,Manhunter 2: San Francisco Amiga,,0,ebay_search_result
,MX vs. ATV: Untamed ,PlayStation 2,MX vs. ATV: Untamed PlayStation 2,,0.987800662,ebay_search_result
,Marble Madness,Amiga,Marble Madness Amiga,,9.990898122,ebay_search_result
,Mega lo Mania,Amiga,Mega lo Mania Amiga,,4.155818499,ebay_search_result
,Mercs,Amiga,Mercs Amiga,,2.674117506,ebay_search_result
,Metal Masters,Amiga,Metal Masters Amiga,,0,ebay_search_result
,Micro Machines,Amiga,Micro Machines Amiga,,7.697789443,ebay_search_result
,The Miracle Piano Teaching System,Amiga,The Miracle Piano Teaching System Amiga,,0,ebay_search_result
,Monopoly,Amiga,Monopoly Amiga,,19.99590768,ebay_search_result
,Monty Python&apos;s Flying Circus,Amiga,Monty Python&apos;s Flying Circus Amiga,,0,ebay_search_result
,Mortal Kombat II,Amiga,Mortal Kombat II Amiga,,35.57493526,ebay_search_result
,Mortal Kombat,Amiga,Mortal Kombat Amiga,,0.663237587,ebay_search_result
,My Street ,PlayStation 2,My Street PlayStation 2,,1.114803604,ebay_search_result
,Mortville Manor,Amiga,Mortville Manor Amiga,,87.51208292,ebay_search_result
,Nigel Mansell&apos;s World Championship Racing,Amiga,Nigel Mansell&apos;s World Championship Racing Amiga,,0,ebay_search_result
,Nobunaga&apos;s Ambition,Amiga,Nobunaga&apos;s Ambition Amiga,,0,ebay_search_result
,Omega,Amiga,Omega Amiga,,3.203296432,ebay_search_result
,Omni-Play Basketball,Amiga,Omni-Play Basketball Amiga,,35.01047774,ebay_search_result
,Overrun!,Amiga,Overrun! Amiga,,12.50273409,ebay_search_result
,Pac-in-Time,Amiga,Pac-in-Time Amiga,,0,ebay_search_result
,Paperboy 2,Amiga,Paperboy 2 Amiga,,9.990898122,ebay_search_result
,Paperboy,Amiga,Paperboy Amiga,,9.990898122,ebay_search_result
,The Pawn,Amiga,The Pawn Amiga,,38.75706454,ebay_search_result
,Backyard Wrestling: Don&apos;t Try This at Home ,PlayStation 2,Backyard Wrestling: Don&apos;t Try This at Home PlayStation 2,,0,ebay_search_result
,Myst III: Exile ,PlayStation 2,Myst III: Exile PlayStation 2,,3.302076498,ebay_search_result
,Pinball Dreams,Amiga,Pinball Dreams Amiga,,2.554170283,ebay_search_result
,Pinball Fantasies,Amiga,Pinball Fantasies Amiga,,5.559906582,ebay_search_result
,Pipe Dream,Amiga,Pipe Dream Amiga,,14.9934029,ebay_search_result
,Pit-Fighter,Amiga,Pit-Fighter Amiga,,27.77836575,ebay_search_result
,Plotting,Amiga,Plotting Amiga,,3.210352151,ebay_search_result
,Predator,Amiga,Predator Amiga,,11.06336741,ebay_search_result
,The Price is Right,Amiga,The Price is Right Amiga,,0,ebay_search_result
,Primal Rage,Amiga,Primal Rage Amiga,,3.224463589,ebay_search_result
,Prince of Persia,Amiga,Prince of Persia Amiga,,14.77467561,ebay_search_result
,Prophecy: Viking Child,Amiga,Prophecy: Viking Child Amiga,,0,ebay_search_result
,NARC ,PlayStation 2,NARC PlayStation 2,,5.447015078,ebay_search_result
,QIX,Amiga,QIX Amiga,,18.99399558,ebay_search_result
,Quizam!,Amiga,Quizam! Amiga,,0,ebay_search_result
,R-Type Amiga,,R-Type Amiga ,,0,ebay_search_result
,Race Drivin&apos;,Amiga,Race Drivin&apos; Amiga,,25.68281721,ebay_search_result
,Rambo III,Amiga,Rambo III Amiga,,10.26607116,ebay_search_result
,Road Rash,Amiga,Road Rash Amiga,,4.113484185,ebay_search_result
,Roadwar Europa,Amiga,Roadwar Europa Amiga,,0,ebay_search_result
,Rockford: The Arcade Game,Amiga,Rockford: The Arcade Game Amiga,,32.11057723,ebay_search_result
,R.O.M. Gold: Rings of Medusa,Amiga,R.O.M. Gold: Rings of Medusa Amiga,,0,ebay_search_result
,Santa Paravia and Fiumaccio,Amiga,Santa Paravia and Fiumaccio Amiga,,0,ebay_search_result
,Naruto: Ultimate Ninja ,PlayStation 2,Naruto: Ultimate Ninja PlayStation 2,,4.43099154,ebay_search_result
,Scapeghost,Amiga,Scapeghost Amiga,,147.7608676,ebay_search_result
,SDI: Strategic Defense Initiative,Amiga,SDI: Strategic Defense Initiative Amiga,,0,ebay_search_result
,The Secret of Monkey Island,Amiga,The Secret of Monkey Island Amiga,,11.11275745,ebay_search_result
,The Sesame Street Crayon: Letters For You,Amiga,The Sesame Street Crayon: Letters For You Amiga,,7.697789443,ebay_search_result
,The Sesame Street Crayon: Opposites Attract,Amiga,The Sesame Street Crayon: Opposites Attract Amiga,,0,ebay_search_result
,Sex Vixens From Space,Amiga,Sex Vixens From Space Amiga,,0,ebay_search_result
,Shadowlands,Amiga,Shadowlands Amiga,,5.447015078,ebay_search_result
,Shaq Fu,Amiga,Shaq Fu Amiga,,87.81547884,ebay_search_result
,Sherlock: The Riddle of the Crown Jewels,Amiga,Sherlock: The Riddle of the Crown Jewels Amiga,,149.5389088,ebay_search_result
,Shufflepuck Cafe,Amiga,Shufflepuck Cafe Amiga,,12.83435288,ebay_search_result
,NASCAR 08 ,PlayStation 2,NASCAR 08 PlayStation 2,,2.963401985,ebay_search_result
,Side Arms Hyper Dyne,Amiga,Side Arms Hyper Dyne Amiga,,0,ebay_search_result
,SimCity 2000,Amiga,SimCity 2000 Amiga,,0,ebay_search_result
,Ski or Die,Amiga,Ski or Die Amiga,,11.11275745,ebay_search_result
,Snow Bros. Nick,,Snow Bros. Nick ,,0,ebay_search_result
,Soccer Kid,Amiga,Soccer Kid Amiga,,12.83435288,ebay_search_result
,Sorcerer Lord,Amiga,Sorcerer Lord Amiga,,10.99986594,ebay_search_result
,Space Harrier,Amiga,Space Harrier Amiga,,12.84846432,ebay_search_result
,Space Station Oblivion,Amiga,Space Station Oblivion Amiga,,11.99472232,ebay_search_result
,Speed Buggy,Amiga,Speed Buggy Amiga,,0,ebay_search_result
,Speedball 2: Brutal Deluxe,Amiga,Speedball 2: Brutal Deluxe Amiga,,12.99663442,ebay_search_result
,NASCAR Thunder 2004 ,PlayStation 2,NASCAR Thunder 2004 PlayStation 2,,2.0038242,ebay_search_result
,Spot,Amiga,Spot Amiga,,4.487437292,ebay_search_result
,Starflight,Amiga,Starflight Amiga,,10.2801826,ebay_search_result
,Stormlord,Amiga,Stormlord Amiga,,9.990898122,ebay_search_result
,Street Cat,Amiga,Street Cat Amiga,,19.99590768,ebay_search_result
,Street Fighter II: The World Warrior,Amiga,Street Fighter II: The World Warrior Amiga,,10.2801826,ebay_search_result
,Street Racer,Amiga,Street Racer Amiga,,12.84846432,ebay_search_result
,Strider,Amiga,Strider Amiga,,33.23949227,ebay_search_result
,Summer Challenge,Amiga,Summer Challenge Amiga,,0,ebay_search_result
,Super Huey UH-IX,Amiga,Super Huey UH-IX Amiga,,17.62518609,ebay_search_result
,Surf Ninjas,Amiga,Surf Ninjas Amiga,,65.01845071,ebay_search_result
,Naval Ops: Commander ,PlayStation 2,Naval Ops: Commander PlayStation 2,,0,ebay_search_result
,Suspect,Amiga,Suspect Amiga,,0,ebay_search_result
,Suspended,Amiga,Suspended Amiga,,0,ebay_search_result
,Teenage Mutant Ninja Turtles,Amiga,Teenage Mutant Ninja Turtles Amiga,,5.778633872,ebay_search_result
,Terminator 2: Judgment Day,Amiga,Terminator 2: Judgment Day Amiga,,29.90213718,ebay_search_result
,Their Finest Hour: The Battle of Britain,Amiga,Their Finest Hour: The Battle of Britain Amiga,,4.240487127,ebay_search_result
,The Three Stooges,Amiga,The Three Stooges Amiga,,6.413648583,ebay_search_result
,ThunderJaws,Amiga,ThunderJaws Amiga,,0,ebay_search_result
,Times of Lore,Amiga,Times of Lore Amiga,,72.01772397,ebay_search_result
,Titus the Fox: To Marrakech and Back,Amiga,Titus the Fox: To Marrakech and Back Amiga,,0,ebay_search_result
,Toobin&apos;,Amiga,Toobin&apos; Amiga,,5.50346083,ebay_search_result
,NBA 09: The Inside ,PlayStation 2,NBA 09: The Inside PlayStation 2,,1.0019121,ebay_search_result
,Total Carnage,Amiga,Total Carnage Amiga,,3.725419639,ebay_search_result
,Tower Toppler,Amiga,Tower Toppler Amiga,,35.01047774,ebay_search_result
,Transylvania,Amiga,Transylvania Amiga,,0,ebay_search_result
,Trump Castle: The Ultimate Casino Gambling Simulation,Amiga,Trump Castle: The Ultimate Casino Gambling Simulation Amiga,,0,ebay_search_result
,Turrican,Amiga,Turrican Amiga,,2.660006068,ebay_search_result
,Typhoon Thompson in Search for the Sea Child,Amiga,Typhoon Thompson in Search for the Sea Child Amiga,,0,ebay_search_result
,Vegas Gambler,Amiga,Vegas Gambler Amiga,,25.74631868,ebay_search_result
,Video Vegas,Amiga,Video Vegas Amiga,,4.494493011,ebay_search_result
,Warlock,Amiga,Warlock Amiga,,6.230199889,ebay_search_result
,Weird Dreams,Amiga,Weird Dreams Amiga,,64.22821018,ebay_search_result
,NBA 2K12 ,PlayStation 2,NBA 2K12 PlayStation 2,,13.45525616,ebay_search_result
,Wheel of Fortune,Amiga,Wheel of Fortune Amiga,,0,ebay_search_result
,When Two Worlds War,Amiga,When Two Worlds War Amiga,,27.4255798,ebay_search_result
,Wild Wheels,Amiga,Wild Wheels Amiga,,5.136563441,ebay_search_result
,Wings of Fury,Amiga,Wings of Fury Amiga,,28.9072808,ebay_search_result
,Wings,Amiga,Wings Amiga,,2.998680581,ebay_search_result
,Winnie the Pooh in the Hundred Acre Wood,Amiga,Winnie the Pooh in the Hundred Acre Wood Amiga,,0,ebay_search_result
,The Witness,Amiga,The Witness Amiga,,0,ebay_search_result
,Wonder Boy in Monster Land,Amiga,Wonder Boy in Monster Land Amiga,,166.6349159,ebay_search_result
,World Tour: Russia and Western Asia,Amiga,World Tour: Russia and Western Asia Amiga,,0,ebay_search_result
,World Tour: South America,Amiga,World Tour: South America Amiga,,0,ebay_search_result
,NBA 2K3 ,PlayStation 2,NBA 2K3 PlayStation 2,,0.747906215,ebay_search_result
,Xenon 2: Megablast,Amiga,Xenon 2: Megablast Amiga,,6.427760021,ebay_search_result
,Zak McKracken and the Alien Mindbenders,Amiga,Zak McKracken and the Alien Mindbenders Amiga,,64.22821018,ebay_search_result
,Zool 2,Amiga,Zool 2 Amiga,,5.510516549,ebay_search_result
,Zool,Amiga,Zool Amiga,,2.568281721,ebay_search_result
,1942,Arcade,1942 Arcade,,8.495085692,ebay_search_result
,Magical Drop III,Arcade,Magical Drop III Arcade,,9.955619527,ebay_search_result
,3-D Bowling,Arcade,3-D Bowling Arcade,,7.994129642,ebay_search_result
,Rampart,Arcade,Rampart Arcade,,7.493173592,ebay_search_result
,720?,Arcade,720? Arcade,,5.00250478,ebay_search_result
,Acrobatic Dog-Fight,Arcade,Acrobatic Dog-Fight Arcade,,0,ebay_search_result
,NBA 2K9 ,PlayStation 2,NBA 2K9 PlayStation 2,,1.989712762,ebay_search_result
,Action Fighter,Arcade,Action Fighter Arcade,,10.09673391,ebay_search_result
,The Addams Family,Arcade,The Addams Family Arcade,,1.912099853,ebay_search_result
,Aero Fighters 2,Arcade,Aero Fighters 2 Arcade,,8.495085692,ebay_search_result
,Aladdin&apos;s Magic Carpet Ride,Arcade,Aladdin&apos;s Magic Carpet Ride Arcade,,19.99590768,ebay_search_result
,A.L.C.O.N.,Arcade,A.L.C.O.N. Arcade,,0,ebay_search_result
,American Speedway,Arcade,American Speedway Arcade,,8.495085692,ebay_search_result
,APB,Arcade,APB Arcade,,9.003097461,ebay_search_result
,Arctic Thunder,Arcade,Arctic Thunder Arcade,,14.00560224,ebay_search_result
,Asteroids,Arcade,Asteroids Arcade,,7.203889112,ebay_search_result
,Avenging Spirit,Arcade,Avenging Spirit Arcade,,100.0359842,ebay_search_result
,Barbie as the Island Princess ,PlayStation 2,Barbie as the Island Princess PlayStation 2,,3.753642515,ebay_search_result
,NBA Ballers: Phenom ,PlayStation 2,NBA Ballers: Phenom PlayStation 2,,2.250774365,ebay_search_result
,Aztec,Arcade,Aztec Arcade,,6.491261492,ebay_search_result
,Bad Dudes,Arcade,Bad Dudes Arcade,,4.988393342,ebay_search_result
,Ballistic,Arcade,Ballistic Arcade,,2.053214233,ebay_search_result
,Balloon Fight,Arcade,Balloon Fight Arcade,,14.98634718,ebay_search_result
,Baseball,Arcade,Baseball Arcade,,1.0019121,ebay_search_result
,Big Buck Hunter Pro Open Season,Arcade,Big Buck Hunter Pro Open Season Arcade,,24.95607815,ebay_search_result
,Blades of Steel,Arcade,Blades of Steel Arcade,,6.992217542,ebay_search_result
,BloodStorm,Arcade,BloodStorm Arcade,,9.955619527,ebay_search_result
,Bloody Wolf,Arcade,Bloody Wolf Arcade,,19.95357337,ebay_search_result
,Blueprint,Arcade,Blueprint Arcade,,5.00250478,ebay_search_result
,NBA Live 08 ,PlayStation 2,NBA Live 08 PlayStation 2,,1.799208348,ebay_search_result
,Bonanza Bros.,Arcade,Bonanza Bros. Arcade,,5.771578153,ebay_search_result
,Boot Hill,Arcade,Boot Hill Arcade,,3.753642515,ebay_search_result
,Bubble Bobble,Arcade,Bubble Bobble Arcade,,8.001185361,ebay_search_result
,Bust-A-Move 4,Arcade,Bust-A-Move 4 Arcade,,7.697789443,ebay_search_result
,Bust-A-Move Again,Arcade,Bust-A-Move Again Arcade,,9.955619527,ebay_search_result
